-2.000000000E-09 -5.229208416E-06  0.000000000E+00 -7.490982223E-07  0.000000000E+00 -5.995732614E-01  4.999990000E+02
 4.317449317E-09 -7.270532755E-01 -4.810128712E+02 -7.490982223E-07  0.000000000E+00  9.620381218E-01  1.364757039E+02
 4.338407809E-09 -7.331032216E-01 -4.818608729E+02 -7.490982223E-07  0.000000000E+00  9.637341286E-01  1.334507369E+02
 4.359366301E-09 -7.391637045E-01 -4.826898515E+02 -7.490982223E-07  0.000000000E+00  9.653920892E-01  1.304205015E+02
 4.380324793E-09 -7.452344850E-01 -4.834997744E+02 -7.490982223E-07  0.000000000E+00  9.670119383E-01  1.273851173E+02
 4.401283284E-09 -7.513153234E-01 -4.842906096E+02 -7.490982223E-07  0.000000000E+00  9.685936117E-01  1.243447042E+02
 4.422241776E-09 -7.574059797E-01 -4.850623258E+02 -7.490982223E-07  0.000000000E+00  9.701370472E-01  1.212993822E+02
 4.443200268E-09 -7.635062133E-01 -4.858148925E+02 -7.490982223E-07  0.000000000E+00  9.716421837E-01  1.182492714E+02
 4.464158760E-09 -7.696157835E-01 -4.865482801E+02 -7.490982223E-07  0.000000000E+00  9.731089619E-01  1.151944924E+02
 4.485117252E-09 -7.757344492E-01 -4.872624597E+02 -7.490982223E-07  0.000000000E+00  9.745373238E-01  1.121351658E+02
 4.506075744E-09 -7.818619686E-01 -4.879574029E+02 -7.490982223E-07  0.000000000E+00  9.759272130E-01  1.090714122E+02
 4.527034235E-09 -7.879980999E-01 -4.886330824E+02 -7.490982223E-07  0.000000000E+00  9.772785748E-01  1.060033526E+02
 4.547992727E-09 -7.941426010E-01 -4.892894715E+02 -7.490982223E-07  0.000000000E+00  9.785913556E-01  1.029311083E+02
 4.568951219E-09 -8.002952291E-01 -4.899265443E+02 -7.490982223E-07  0.000000000E+00  9.798655038E-01  9.985480033E+01
 4.589909711E-09 -8.064557415E-01 -4.905442757E+02 -7.490982223E-07  0.000000000E+00  9.811009689E-01  9.677455032E+01
 4.610868203E-09 -8.126238948E-01 -4.911426412E+02 -7.490982223E-07  0.000000000E+00  9.822977023E-01  9.369047981E+01
 4.631826695E-09 -8.187994457E-01 -4.917216172E+02 -7.490982223E-07  0.000000000E+00  9.834556567E-01  9.060271056E+01
 4.652785186E-09 -8.249821502E-01 -4.922811809E+02 -7.490982223E-07  0.000000000E+00  9.845747864E-01  8.751136448E+01
 4.673743678E-09 -8.311717644E-01 -4.928213102E+02 -7.490982223E-07  0.000000000E+00  9.856550471E-01  8.441656359E+01
 4.694702170E-09 -8.373680438E-01 -4.933419837E+02 -7.490982223E-07  0.000000000E+00  9.866963963E-01  8.131843009E+01
 4.715660662E-09 -8.435707438E-01 -4.938431810E+02 -7.490982223E-07  0.000000000E+00  9.876987928E-01  7.821708627E+01
 4.736619154E-09 -8.497796196E-01 -4.943248822E+02 -7.490982223E-07  0.000000000E+00  9.886621970E-01  7.511265457E+01
 4.757577646E-09 -8.559944261E-01 -4.947870682E+02 -7.490982223E-07  0.000000000E+00  9.895865710E-01  7.200525756E+01
 4.778536137E-09 -8.622149178E-01 -4.952297209E+02 -7.490982223E-07  0.000000000E+00  9.904718782E-01  6.889501790E+01
 4.799494629E-09 -8.684408493E-01 -4.956528228E+02 -7.490982223E-07  0.000000000E+00  9.913180837E-01  6.578205838E+01
 4.820453121E-09 -8.746719747E-01 -4.960563572E+02 -7.490982223E-07  0.000000000E+00  9.921251541E-01  6.266650190E+01
 4.841411613E-09 -8.809080481E-01 -4.964403081E+02 -7.490982223E-07  0.000000000E+00  9.928930574E-01  5.954847146E+01
 4.862370105E-09 -8.871488232E-01 -4.968046604E+02 -7.490982223E-07  0.000000000E+00  9.936217635E-01  5.642809014E+01
 4.883328597E-09 -8.933940537E-01 -4.971493998E+02 -7.490982223E-07  0.000000000E+00  9.943112435E-01  5.330548114E+01
 4.904287088E-09 -8.996434930E-01 -4.974745125E+02 -7.490982223E-07  0.000000000E+00  9.949614702E-01  5.018076773E+01
 4.925245580E-09 -9.058968945E-01 -4.977799857E+02 -7.490982223E-07  0.000000000E+00  9.955724180E-01  4.705407327E+01
 4.946204072E-09 -9.121540111E-01 -4.980658075E+02 -7.490982223E-07  0.000000000E+00  9.961440626E-01  4.392552119E+01
 4.967162564E-09 -9.184145960E-01 -4.983319665E+02 -7.490982223E-07  0.000000000E+00  9.966763816E-01  4.079523501E+01
 4.988121056E-09 -9.246784019E-01 -4.985784521E+02 -7.490982223E-07  0.000000000E+00  9.971693540E-01  3.766333831E+01
 5.009079548E-09 -9.309451816E-01 -4.988052548E+02 -7.490982223E-07  0.000000000E+00  9.976229602E-01  3.452995472E+01
 5.030038039E-09 -9.372146877E-01 -4.990123655E+02 -7.490982223E-07  0.000000000E+00  9.980371824E-01  3.139520795E+01
 5.050996531E-09 -9.434866727E-01 -4.991997760E+02 -7.490982223E-07  0.000000000E+00  9.984120042E-01  2.825922175E+01
 5.071955023E-09 -9.497608889E-01 -4.993674790E+02 -7.490982223E-07  0.000000000E+00  9.987474109E-01  2.512211992E+01
 5.092913515E-09 -9.560370886E-01 -4.995154678E+02 -7.490982223E-07  0.000000000E+00  9.990433891E-01  2.198402631E+01
 5.113872007E-09 -9.623150242E-01 -4.996437366E+02 -7.490982223E-07  0.000000000E+00  9.992999272E-01  1.884506481E+01
 5.134830499E-09 -9.685944477E-01 -4.997522803E+02 -7.490982223E-07  0.000000000E+00  9.995170150E-01  1.570535935E+01
 5.155788990E-09 -9.748751112E-01 -4.998410947E+02 -7.490982223E-07  0.000000000E+00  9.996946441E-01  1.256503386E+01
 5.176747482E-09 -9.811567669E-01 -4.999101762E+02 -7.490982223E-07  0.000000000E+00  9.998328073E-01  9.424212323E+00
 5.197705974E-09 -9.874391666E-01 -4.999595220E+02 -7.490982223E-07  0.000000000E+00  9.999314993E-01  6.283018736E+00
 5.218664466E-09 -9.937220624E-01 -4.999891304E+02 -7.490982223E-07  0.000000000E+00  9.999907161E-01  3.141577106E+00
 5.239622958E-09 -1.000005206E+00 -4.999990000E+02 -7.490982223E-07  0.000000000E+00  1.000010455E+00  1.145271357E-05
 5.260581450E-09 -1.006288350E+00 -4.999891305E+02 -7.490982223E-07  0.000000000E+00  9.999907164E-01 -3.141554201E+00
 5.281539941E-09 -1.012571246E+00 -4.999595223E+02 -7.490982223E-07  0.000000000E+00  9.999314999E-01 -6.282995832E+00
 5.302498433E-09 -1.018853646E+00 -4.999101766E+02 -7.490982223E-07  0.000000000E+00  9.998328082E-01 -9.424189421E+00
 5.323456925E-09 -1.025135301E+00 -4.998410952E+02 -7.490982223E-07  0.000000000E+00  9.996946453E-01 -1.256501096E+01
 5.344415417E-09 -1.031415965E+00 -4.997522810E+02 -7.490982223E-07  0.000000000E+00  9.995170165E-01 -1.570533645E+01
 5.365373909E-09 -1.037695388E+00 -4.996437375E+02 -7.490982223E-07  0.000000000E+00  9.992999289E-01 -1.884504193E+01
 5.386332401E-09 -1.043973324E+00 -4.995154688E+02 -7.490982223E-07  0.000000000E+00  9.990433911E-01 -2.198400343E+01
 5.407290892E-09 -1.050249524E+00 -4.993674802E+02 -7.490982223E-07  0.000000000E+00  9.987474132E-01 -2.512209704E+01
 5.428249384E-09 -1.056523740E+00 -4.991997773E+02 -7.490982223E-07  0.000000000E+00  9.984120068E-01 -2.825919888E+01
 5.449207876E-09 -1.062795725E+00 -4.990123669E+02 -7.490982223E-07  0.000000000E+00  9.980371853E-01 -3.139518509E+01
 5.470166368E-09 -1.069065231E+00 -4.988052564E+02 -7.490982223E-07  0.000000000E+00  9.976229634E-01 -3.452993187E+01
 5.491124860E-09 -1.075332011E+00 -4.985784539E+02 -7.490982223E-07  0.000000000E+00  9.971693575E-01 -3.766331547E+01
 5.512083352E-09 -1.081595817E+00 -4.983319683E+02 -7.490982223E-07  0.000000000E+00  9.966763854E-01 -4.079521219E+01
 5.533041843E-09 -1.087856402E+00 -4.980658095E+02 -7.490982223E-07  0.000000000E+00  9.961440667E-01 -4.392549838E+01
 5.554000335E-09 -1.094113518E+00 -4.977799879E+02 -7.490982223E-07  0.000000000E+00  9.955724223E-01 -4.705405046E+01
 5.574958827E-09 -1.100366920E+00 -4.974745148E+02 -7.490982223E-07  0.000000000E+00  9.949614748E-01 -5.018074494E+01
 5.595917319E-09 -1.106616359E+00 -4.971494022E+02 -7.490982223E-07  0.000000000E+00  9.943112484E-01 -5.330545836E+01
 5.616875811E-09 -1.112861590E+00 -4.968046630E+02 -7.490982223E-07  0.000000000E+00  9.936217687E-01 -5.642806738E+01
 5.637834303E-09 -1.119102365E+00 -4.964403109E+02 -7.490982223E-07  0.000000000E+00  9.928930629E-01 -5.954844871E+01
 5.658792794E-09 -1.125338438E+00 -4.960563601E+02 -7.490982223E-07  0.000000000E+00  9.921251598E-01 -6.266647918E+01
 5.679751286E-09 -1.131569564E+00 -4.956528259E+02 -7.490982223E-07  0.000000000E+00  9.913180897E-01 -6.578203567E+01
 5.700709778E-09 -1.137795495E+00 -4.952297241E+02 -7.490982223E-07  0.000000000E+00  9.904718845E-01 -6.889499521E+01
 5.721668270E-09 -1.144015987E+00 -4.947870715E+02 -7.490982223E-07  0.000000000E+00  9.895865776E-01 -7.200523489E+01
 5.742626762E-09 -1.150230794E+00 -4.943248856E+02 -7.490982223E-07  0.000000000E+00  9.886622039E-01 -7.511263192E+01
 5.763585254E-09 -1.156439669E+00 -4.938431846E+02 -7.490982223E-07  0.000000000E+00  9.876987999E-01 -7.821706364E+01
 5.784543745E-09 -1.162642369E+00 -4.933419875E+02 -7.490982223E-07  0.000000000E+00  9.866964037E-01 -8.131840748E+01
 5.805502237E-09 -1.168838649E+00 -4.928213141E+02 -7.490982223E-07  0.000000000E+00  9.856550548E-01 -8.441654102E+01
 5.826460729E-09 -1.175028263E+00 -4.922811849E+02 -7.490982223E-07  0.000000000E+00  9.845747944E-01 -8.751134193E+01
 5.847419221E-09 -1.181210968E+00 -4.917216214E+02 -7.490982223E-07  0.000000000E+00  9.834556650E-01 -9.060268804E+01
 5.868377713E-09 -1.187386519E+00 -4.911426455E+02 -7.490982223E-07  0.000000000E+00  9.822977109E-01 -9.369045731E+01
 5.889336204E-09 -1.193554672E+00 -4.905442801E+02 -7.490982223E-07  0.000000000E+00  9.811009778E-01 -9.677452785E+01
 5.910294696E-09 -1.199715184E+00 -4.899265489E+02 -7.490982223E-07  0.000000000E+00  9.798655129E-01 -9.985477789E+01
 5.931253188E-09 -1.205867813E+00 -4.892894762E+02 -7.490982223E-07  0.000000000E+00  9.785913650E-01 -1.029310858E+02
 5.952211680E-09 -1.212012314E+00 -4.886330873E+02 -7.490982223E-07  0.000000000E+00  9.772785845E-01 -1.060033302E+02
 5.973170172E-09 -1.218148445E+00 -4.879574079E+02 -7.490982223E-07  0.000000000E+00  9.759272230E-01 -1.090713898E+02
 5.994128664E-09 -1.224275965E+00 -4.872624648E+02 -7.490982223E-07  0.000000000E+00  9.745373340E-01 -1.121351434E+02
 6.015087155E-09 -1.230394630E+00 -4.865482854E+02 -7.490982223E-07  0.000000000E+00  9.731089724E-01 -1.151944702E+02
 6.036045647E-09 -1.236504201E+00 -4.858148979E+02 -7.490982223E-07  0.000000000E+00  9.716421945E-01 -1.182492492E+02
 6.057004139E-09 -1.242604434E+00 -4.850623313E+02 -7.490982223E-07  0.000000000E+00  9.701370583E-01 -1.212993600E+02
 6.077962631E-09 -1.248695091E+00 -4.842906153E+02 -7.490982223E-07  0.000000000E+00  9.685936231E-01 -1.243446820E+02
 6.098921123E-09 -1.254775929E+00 -4.834997803E+02 -7.490982223E-07  0.000000000E+00  9.670119499E-01 -1.273850952E+02
 6.119879615E-09 -1.260846710E+00 -4.826898575E+02 -7.490982223E-07  0.000000000E+00  9.653921012E-01 -1.304204794E+02
 6.140838106E-09 -1.266907193E+00 -4.818608790E+02 -7.490982223E-07  0.000000000E+00  9.637341408E-01 -1.334507148E+02
 6.161796598E-09 -1.272957139E+00 -4.810128774E+02 -7.490982223E-07  0.000000000E+00  9.620381343E-01 -1.364756818E+02
 6.182755090E-09 -1.278996309E+00 -4.801458863E+02 -7.490982223E-07  0.000000000E+00  9.603041486E-01 -1.394952611E+02
 6.203713582E-09 -1.285024466E+00 -4.792599399E+02 -7.490982223E-07  0.000000000E+00  9.585322521E-01 -1.425093332E+02
 6.224672074E-09 -1.291041370E+00 -4.783550730E+02 -7.490982223E-07  0.000000000E+00  9.567225149E-01 -1.455177794E+02
 6.245630566E-09 -1.297046785E+00 -4.774313216E+02 -7.490982223E-07  0.000000000E+00  9.548750082E-01 -1.485204807E+02
 6.266589057E-09 -1.303040473E+00 -4.764887219E+02 -7.490982223E-07  0.000000000E+00  9.529898052E-01 -1.515173187E+02
 6.287547549E-09 -1.309022197E+00 -4.755273113E+02 -7.490982223E-07  0.000000000E+00  9.510669802E-01 -1.545081751E+02
 6.308506041E-09 -1.314991723E+00 -4.745471277E+02 -7.490982223E-07  0.000000000E+00  9.491066091E-01 -1.574929318E+02
 6.329464533E-09 -1.320948813E+00 -4.735482098E+02 -7.490982223E-07  0.000000000E+00  9.471087693E-01 -1.604714709E+02
 6.350423025E-09 -1.326893233E+00 -4.725305971E+02 -7.490982223E-07  0.000000000E+00  9.450735396E-01 -1.634436748E+02
 6.371381517E-09 -1.332824747E+00 -4.714943296E+02 -7.490982223E-07  0.000000000E+00  9.430010005E-01 -1.664094263E+02
 6.392340008E-09 -1.338743123E+00 -4.704394483E+02 -7.490982223E-07  0.000000000E+00  9.408912338E-01 -1.693686082E+02
 6.413298500E-09 -1.344648126E+00 -4.693659949E+02 -7.490982223E-07  0.000000000E+00  9.387443227E-01 -1.723211038E+02
 6.434256992E-09 -1.350539523E+00 -4.682740118E+02 -7.490982223E-07  0.000000000E+00  9.365603520E-01 -1.752667964E+02
 6.455215484E-09 -1.356417082E+00 -4.671635419E+02 -7.490982223E-07  0.000000000E+00  9.343394079E-01 -1.782055698E+02
 6.476173976E-09 -1.362280570E+00 -4.660346293E+02 -7.490982223E-07  0.000000000E+00  9.320815781E-01 -1.811373079E+02
 6.497132468E-09 -1.368129755E+00 -4.648873184E+02 -7.490982223E-07  0.000000000E+00  9.297869517E-01 -1.840618950E+02
 6.518090959E-09 -1.373964409E+00 -4.637216545E+02 -7.490982223E-07  0.000000000E+00  9.274556194E-01 -1.869792157E+02
 6.539049451E-09 -1.379784298E+00 -4.625376838E+02 -7.490982223E-07  0.000000000E+00  9.250876731E-01 -1.898891548E+02
 6.560007943E-09 -1.385589195E+00 -4.613354528E+02 -7.490982223E-07  0.000000000E+00  9.226832063E-01 -1.927915973E+02
 6.580966435E-09 -1.391378870E+00 -4.601150091E+02 -7.490982223E-07  0.000000000E+00  9.202423140E-01 -1.956864288E+02
 6.601924927E-09 -1.397153093E+00 -4.588764008E+02 -7.490982223E-07  0.000000000E+00  9.177650925E-01 -1.985735349E+02
 6.622883419E-09 -1.402911638E+00 -4.576196769E+02 -7.490982223E-07  0.000000000E+00  9.152516397E-01 -2.014528017E+02
 6.643841910E-09 -1.408654277E+00 -4.563448869E+02 -7.490982223E-07  0.000000000E+00  9.127020547E-01 -2.043241155E+02
 6.664800402E-09 -1.414380784E+00 -4.550520813E+02 -7.490982223E-07  0.000000000E+00  9.101164381E-01 -2.071873629E+02
 6.685758894E-09 -1.420090931E+00 -4.537413109E+02 -7.490982223E-07  0.000000000E+00  9.074948922E-01 -2.100424309E+02
 6.706717386E-09 -1.425784494E+00 -4.524126276E+02 -7.490982223E-07  0.000000000E+00  9.048375203E-01 -2.128892067E+02
 6.727675878E-09 -1.431461248E+00 -4.510660839E+02 -7.490982223E-07  0.000000000E+00  9.021444274E-01 -2.157275781E+02
 6.748634370E-09 -1.437120969E+00 -4.497017328E+02 -7.490982223E-07  0.000000000E+00  8.994157198E-01 -2.185574329E+02
 6.769592861E-09 -1.442763434E+00 -4.483196283E+02 -7.490982223E-07  0.000000000E+00  8.966515053E-01 -2.213786595E+02
 6.790551353E-09 -1.448388419E+00 -4.469198249E+02 -7.490982223E-07  0.000000000E+00  8.938518928E-01 -2.241911464E+02
 6.811509845E-09 -1.453995702E+00 -4.455023778E+02 -7.490982223E-07  0.000000000E+00  8.910169931E-01 -2.269947826E+02
 6.832468337E-09 -1.459585063E+00 -4.440673431E+02 -7.490982223E-07  0.000000000E+00  8.881469179E-01 -2.297894575E+02
 6.853426829E-09 -1.465156281E+00 -4.426147774E+02 -7.490982223E-07  0.000000000E+00  8.852417807E-01 -2.325750606E+02
 6.874385321E-09 -1.470709135E+00 -4.411447380E+02 -7.490982223E-07  0.000000000E+00  8.823016960E-01 -2.353514821E+02
 6.895343812E-09 -1.476243406E+00 -4.396572830E+02 -7.490982223E-07  0.000000000E+00  8.793267799E-01 -2.381186123E+02
 6.916302304E-09 -1.481758877E+00 -4.381524710E+02 -7.490982223E-07  0.000000000E+00  8.763171500E-01 -2.408763420E+02
 6.937260796E-09 -1.487255328E+00 -4.366303615E+02 -7.490982223E-07  0.000000000E+00  8.732729250E-01 -2.436245624E+02
 6.958219288E-09 -1.492732544E+00 -4.350910146E+02 -7.490982223E-07  0.000000000E+00  8.701942250E-01 -2.463631648E+02
 6.979177780E-09 -1.498190308E+00 -4.335344911E+02 -7.490982223E-07  0.000000000E+00  8.670811717E-01 -2.490920413E+02
 7.000136272E-09 -1.503628404E+00 -4.319608524E+02 -7.490982223E-07  0.000000000E+00  8.639338880E-01 -2.518110840E+02
 7.021094763E-09 -1.509046619E+00 -4.303701606E+02 -7.490982223E-07  0.000000000E+00  8.607524980E-01 -2.545201856E+02
 7.042053255E-09 -1.514444737E+00 -4.287624785E+02 -7.490982223E-07  0.000000000E+00  8.575371274E-01 -2.572192393E+02
 7.063011747E-09 -1.519822545E+00 -4.271378696E+02 -7.490982223E-07  0.000000000E+00  8.542879031E-01 -2.599081383E+02
 7.083970239E-09 -1.525179833E+00 -4.254963980E+02 -7.490982223E-07  0.000000000E+00  8.510049534E-01 -2.625867766E+02
 7.104928731E-09 -1.530516387E+00 -4.238381286E+02 -7.490982223E-07  0.000000000E+00  8.476884079E-01 -2.652550485E+02
 7.125887223E-09 -1.535831998E+00 -4.221631268E+02 -7.490982223E-07  0.000000000E+00  8.443383976E-01 -2.679128485E+02
 7.146845714E-09 -1.541126455E+00 -4.204714587E+02 -7.490982223E-07  0.000000000E+00  8.409550546E-01 -2.705600718E+02
 7.167804206E-09 -1.546399550E+00 -4.187631911E+02 -7.490982223E-07  0.000000000E+00  8.375385125E-01 -2.731966139E+02
 7.188762698E-09 -1.551651074E+00 -4.170383914E+02 -7.490982223E-07  0.000000000E+00  8.340889063E-01 -2.758223706E+02
 7.209721190E-09 -1.556880820E+00 -4.152971278E+02 -7.490982223E-07  0.000000000E+00  8.306063721E-01 -2.784372383E+02
 7.230679682E-09 -1.562088581E+00 -4.135394689E+02 -7.490982223E-07  0.000000000E+00  8.270910474E-01 -2.810411138E+02
 7.251638173E-09 -1.567274152E+00 -4.117654843E+02 -7.490982223E-07  0.000000000E+00  8.235430710E-01 -2.836338942E+02
 7.272596665E-09 -1.572437329E+00 -4.099752438E+02 -7.490982223E-07  0.000000000E+00  8.199625829E-01 -2.862154773E+02
 7.293555157E-09 -1.577577907E+00 -4.081688182E+02 -7.490982223E-07  0.000000000E+00  8.163497245E-01 -2.887857611E+02
 7.314513649E-09 -1.582695683E+00 -4.063462788E+02 -7.490982223E-07  0.000000000E+00  8.127046384E-01 -2.913446441E+02
 7.335472141E-09 -1.587790456E+00 -4.045076976E+02 -7.490982223E-07  0.000000000E+00  8.090274686E-01 -2.938920254E+02
 7.356430633E-09 -1.592862023E+00 -4.026531471E+02 -7.490982223E-07  0.000000000E+00  8.053183602E-01 -2.964278043E+02
 7.377389124E-09 -1.597910186E+00 -4.007827005E+02 -7.490982223E-07  0.000000000E+00  8.015774595E-01 -2.989518807E+02
 7.398347616E-09 -1.602934745E+00 -3.988964317E+02 -7.490982223E-07  0.000000000E+00  7.978049144E-01 -3.014641550E+02
 7.419306108E-09 -1.607935501E+00 -3.969944152E+02 -7.490982223E-07  0.000000000E+00  7.940008737E-01 -3.039645280E+02
 7.440264600E-09 -1.612912257E+00 -3.950767260E+02 -7.490982223E-07  0.000000000E+00  7.901654877E-01 -3.064529011E+02
 7.461223092E-09 -1.617864817E+00 -3.931434399E+02 -7.490982223E-07  0.000000000E+00  7.862989077E-01 -3.089291759E+02
 7.482181584E-09 -1.622792984E+00 -3.911946331E+02 -7.490982223E-07  0.000000000E+00  7.824012863E-01 -3.113932547E+02
 7.503140075E-09 -1.627696565E+00 -3.892303826E+02 -7.490982223E-07  0.000000000E+00  7.784727775E-01 -3.138450402E+02
 7.524098567E-09 -1.632575366E+00 -3.872507660E+02 -7.490982223E-07  0.000000000E+00  7.745135364E-01 -3.162844356E+02
 7.545057059E-09 -1.637429194E+00 -3.852558614E+02 -7.490982223E-07  0.000000000E+00  7.705237192E-01 -3.187113447E+02
 7.566015551E-09 -1.642257857E+00 -3.832457475E+02 -7.490982223E-07  0.000000000E+00  7.665034834E-01 -3.211256717E+02
 7.586974043E-09 -1.647061165E+00 -3.812205038E+02 -7.490982223E-07  0.000000000E+00  7.624529879E-01 -3.235273211E+02
 7.607932535E-09 -1.651838929E+00 -3.791802101E+02 -7.490982223E-07  0.000000000E+00  7.583723924E-01 -3.259161982E+02
 7.628891026E-09 -1.656590960E+00 -3.771249471E+02 -7.490982223E-07  0.000000000E+00  7.542618580E-01 -3.282922087E+02
 7.649849518E-09 -1.661317069E+00 -3.750547958E+02 -7.490982223E-07  0.000000000E+00  7.501215471E-01 -3.306552588E+02
 7.670808010E-09 -1.666017072E+00 -3.729698379E+02 -7.490982223E-07  0.000000000E+00  7.459516231E-01 -3.330052552E+02
 7.691766502E-09 -1.670690781E+00 -3.708701559E+02 -7.490982223E-07  0.000000000E+00  7.417522507E-01 -3.353421051E+02
 7.712724994E-09 -1.675338012E+00 -3.687558326E+02 -7.490982223E-07  0.000000000E+00  7.375235955E-01 -3.376657163E+02
 7.733683486E-09 -1.679958583E+00 -3.666269513E+02 -7.490982223E-07  0.000000000E+00  7.332658246E-01 -3.399759970E+02
 7.754641977E-09 -1.684552310E+00 -3.644835963E+02 -7.490982223E-07  0.000000000E+00  7.289791060E-01 -3.422728561E+02
 7.775600469E-09 -1.689119013E+00 -3.623258522E+02 -7.490982223E-07  0.000000000E+00  7.246636090E-01 -3.445562028E+02
 7.796558961E-09 -1.693658510E+00 -3.601538040E+02 -7.490982223E-07  0.000000000E+00  7.203195039E-01 -3.468259470E+02
 7.817517453E-09 -1.698170624E+00 -3.579675375E+02 -7.490982223E-07  0.000000000E+00  7.159469623E-01 -3.490819991E+02
 7.838475945E-09 -1.702655175E+00 -3.557671391E+02 -7.490982223E-07  0.000000000E+00  7.115461567E-01 -3.513242701E+02
 7.859434437E-09 -1.707111986E+00 -3.535526956E+02 -7.490982223E-07  0.000000000E+00  7.071172609E-01 -3.535526713E+02
 7.880392928E-09 -1.711540882E+00 -3.513242945E+02 -7.490982223E-07  0.000000000E+00  7.026604497E-01 -3.557671150E+02
 7.901351420E-09 -1.715941688E+00 -3.490820237E+02 -7.490982223E-07  0.000000000E+00  6.981758991E-01 -3.579675135E+02
 7.922309912E-09 -1.720314230E+00 -3.468259717E+02 -7.490982223E-07  0.000000000E+00  6.936637861E-01 -3.601537801E+02
 7.943268404E-09 -1.724658335E+00 -3.445562277E+02 -7.490982223E-07  0.000000000E+00  6.891242889E-01 -3.623258285E+02
 7.964226896E-09 -1.728973833E+00 -3.422728811E+02 -7.490982223E-07  0.000000000E+00  6.845575867E-01 -3.644835728E+02
 7.985185388E-09 -1.733260552E+00 -3.399760222E+02 -7.490982223E-07  0.000000000E+00  6.799638597E-01 -3.666269280E+02
 8.006143879E-09 -1.737518323E+00 -3.376657416E+02 -7.490982223E-07  0.000000000E+00  6.753432893E-01 -3.687558093E+02
 8.027102371E-09 -1.741746978E+00 -3.353421306E+02 -7.490982223E-07  0.000000000E+00  6.706960579E-01 -3.708701329E+02
 8.048060863E-09 -1.745946351E+00 -3.330052808E+02 -7.490982223E-07  0.000000000E+00  6.660223491E-01 -3.729698151E+02
 8.069019355E-09 -1.750116276E+00 -3.306552846E+02 -7.490982223E-07  0.000000000E+00  6.613223472E-01 -3.750547730E+02
 8.089977847E-09 -1.754256587E+00 -3.282922346E+02 -7.490982223E-07  0.000000000E+00  6.565962378E-01 -3.771249245E+02
 8.110936339E-09 -1.758367121E+00 -3.259162243E+02 -7.490982223E-07  0.000000000E+00  6.518442076E-01 -3.791801877E+02
 8.131894830E-09 -1.762447717E+00 -3.235273473E+02 -7.490982223E-07  0.000000000E+00  6.470664441E-01 -3.812204816E+02
 8.152853322E-09 -1.766498213E+00 -3.211256980E+02 -7.490982223E-07  0.000000000E+00  6.422631359E-01 -3.832457255E+02
 8.173811814E-09 -1.770518449E+00 -3.187113712E+02 -7.490982223E-07  0.000000000E+00  6.374344727E-01 -3.852558395E+02
 8.194770306E-09 -1.774508267E+00 -3.162844623E+02 -7.490982223E-07  0.000000000E+00  6.325806450E-01 -3.872507443E+02
 8.215728798E-09 -1.778467508E+00 -3.138450669E+02 -7.490982223E-07  0.000000000E+00  6.277018446E-01 -3.892303610E+02
 8.236687290E-09 -1.782396017E+00 -3.113932815E+02 -7.490982223E-07  0.000000000E+00  6.227982640E-01 -3.911946117E+02
 8.257645781E-09 -1.786293639E+00 -3.089292029E+02 -7.490982223E-07  0.000000000E+00  6.178700969E-01 -3.931434186E+02
 8.278604273E-09 -1.790160219E+00 -3.064529282E+02 -7.490982223E-07  0.000000000E+00  6.129175376E-01 -3.950767049E+02
 8.299562765E-09 -1.793995606E+00 -3.039645553E+02 -7.490982223E-07  0.000000000E+00  6.079407819E-01 -3.969943943E+02
 8.320521257E-09 -1.797799647E+00 -3.014641824E+02 -7.490982223E-07  0.000000000E+00  6.029400261E-01 -3.988964110E+02
 8.341479749E-09 -1.801572192E+00 -2.989519082E+02 -7.490982223E-07  0.000000000E+00  5.979154677E-01 -4.007826800E+02
 8.362438241E-09 -1.805313093E+00 -2.964278319E+02 -7.490982223E-07  0.000000000E+00  5.928673050E-01 -4.026531267E+02
 8.383396732E-09 -1.809022202E+00 -2.938920532E+02 -7.490982223E-07  0.000000000E+00  5.877957373E-01 -4.045076774E+02
 8.404355224E-09 -1.812699372E+00 -2.913446721E+02 -7.490982223E-07  0.000000000E+00  5.827009649E-01 -4.063462588E+02
 8.425313716E-09 -1.816344459E+00 -2.887857892E+02 -7.490982223E-07  0.000000000E+00  5.775831889E-01 -4.081687984E+02
 8.446272208E-09 -1.819957317E+00 -2.862155055E+02 -7.490982223E-07  0.000000000E+00  5.724426113E-01 -4.099752241E+02
 8.467230700E-09 -1.823537806E+00 -2.836339225E+02 -7.490982223E-07  0.000000000E+00  5.672794350E-01 -4.117654648E+02
 8.488189192E-09 -1.827085783E+00 -2.810411422E+02 -7.490982223E-07  0.000000000E+00  5.620938639E-01 -4.135394496E+02
 8.509147683E-09 -1.830601108E+00 -2.784372668E+02 -7.490982223E-07  0.000000000E+00  5.568861028E-01 -4.152971086E+02
 8.530106175E-09 -1.834083642E+00 -2.758223992E+02 -7.490982223E-07  0.000000000E+00  5.516563571E-01 -4.170383724E+02
 8.551064667E-09 -1.837533249E+00 -2.731966426E+02 -7.490982223E-07  0.000000000E+00  5.464048334E-01 -4.187631723E+02
 8.572023159E-09 -1.840949791E+00 -2.705601007E+02 -7.490982223E-07  0.000000000E+00  5.411317390E-01 -4.204714401E+02
 8.592981651E-09 -1.844333135E+00 -2.679128775E+02 -7.490982223E-07  0.000000000E+00  5.358372821E-01 -4.221631084E+02
