  6.99999996E-10  1.00038317E-05  1.48780702E-05  1.48837674E-10  1.04478672E-13 -4.08150880E-09 -6.07422461E-09  5.00000000E+06  2.18219903E-02
  7.09999996E-10  1.00041891E-05  1.80220343E-05  1.80295810E-10  1.04316889E-13 -4.08165471E-09 -7.35694058E-09  5.00000000E+06  2.57490781E-02
  7.19999996E-10  1.00046143E-05  2.10868827E-05  2.10966104E-10  9.93752744E-14 -4.08182824E-09 -8.60719189E-09  5.00000000E+06  2.99399889E-02
  7.29999996E-10  1.00051039E-05  2.39480133E-05  2.39602345E-10  9.09610664E-14 -4.08202811E-09 -9.77419219E-09  5.00000000E+06  3.43473532E-02
  7.39999996E-10  1.00056528E-05  2.65232902E-05  2.65382820E-10  8.05316337E-14 -4.08225210E-09 -1.08244871E-08  5.00000000E+06  3.89276422E-02
  7.49999995E-10  1.00062541E-05  2.87722511E-05  2.87902446E-10  6.93705704E-14 -4.08249749E-09 -1.17416180E-08  5.00000000E+06  4.36431616E-02
  7.59999995E-10  1.00069006E-05  3.06882167E-05  3.07093928E-10  5.84357237E-14 -4.08276132E-09 -1.25228971E-08  5.00000000E+06  4.84626784E-02
  7.69999995E-10  1.00075853E-05  3.22879687E-05  3.23124596E-10  4.83393336E-14 -4.08304070E-09 -1.31751952E-08  5.00000000E+06  5.33611495E-02
  7.79999995E-10  1.00083015E-05  3.36020820E-05  3.36299766E-10  3.94021310E-14 -4.08333297E-09 -1.37109992E-08  5.00000000E+06  5.83189792E-02
  7.89999995E-10  1.00090435E-05  3.46673630E-05  3.46987145E-10  3.17330243E-14 -4.08363575E-09 -1.41453301E-08  5.00000000E+06  6.33211088E-02
  7.99999995E-10  1.00098064E-05  3.55216663E-05  3.55565000E-10  2.53047213E-14 -4.08394700E-09 -1.44936315E-08  5.00000000E+06  6.83561195E-02
  8.09999995E-10  1.00105858E-05  3.62007473E-05  3.62390685E-10  2.00130239E-14 -4.08426501E-09 -1.47704872E-08  5.00000000E+06  7.34154373E-02
  8.19999995E-10  1.00113783E-05  3.67366210E-05  3.67784211E-10  1.57182262E-14 -4.08458839E-09 -1.49889539E-08  5.00000000E+06  7.84926707E-02
  8.29999995E-10  1.00121812E-05  3.71569268E-05  3.72021885E-10  1.22715422E-14 -4.08491598E-09 -1.51603025E-08  5.00000000E+06  8.35830805E-02
  8.39999995E-10  1.00129922E-05  3.74849106E-05  3.75336118E-10  9.53045341E-15 -4.08524687E-09 -1.52940115E-08  5.00000000E+06  8.86831659E-02
  8.49999995E-10  1.00138095E-05  3.77397453E-05  3.77918621E-10  7.36659035E-15 -4.08558032E-09 -1.53978986E-08  5.00000000E+06  9.37903485E-02
  8.59999995E-10  1.00146317E-05  3.79370112E-05  3.79925194E-10  5.66879798E-15 -4.08591577E-09 -1.54783161E-08  5.00000000E+06  9.89027329E-02
  8.69999995E-10  1.00154576E-05  3.80892216E-05  3.81480986E-10  4.34348550E-15 -4.08625276E-09 -1.55403656E-08  5.00000000E+06  1.04018928E-01
  8.79999995E-10  1.00162865E-05  3.82063334E-05  3.82685581E-10  3.31336097E-15 -4.08659093E-09 -1.55881065E-08  5.00000000E+06  1.09137912E-01
